ax,ay,az,gx,gy,gz
3336,-13780,3700,-14514,3028.0,-12557
7964,-15544,-2356,-8607,-12699.0,-5323
8764,-12204,-6780,262,3027.0,347
9124,-12904,-4692,11529,335.0,4440
5080,-14512,4824,16767,14198.0,12935
-4544,-16676,15112,-2109,-7200.0,1869
-4380,-17336,16508,-10455,-3494.0,-4191
1240,-9424,2216,-5315,-6585.0,-2312
2488,-7764,4248,-8079,-2838.0,111
3168,-19132,2668,-5086,6357.0,-2238
-3124,-20892,18524,-1110,-5999.0,-6276
192,-5972,10780,-7286,4949.0,734
1480,-9368,2660,-6356,-14968.0,3297
1792,-15228,1584,-9453,661.0,-12
1896,-14528,7040,-308,5155.0,-918
1440,-14268,1044,4634,5567.0,5995
-404,-2300,2832,13802,13737.0,3939
-8044,-5936,9316,9909,4749.0,8473
-18996,-19776,30028,-3519,22420.0,-10146
60,-10036,8088,-25730,-14340.0,-8977
5920,-14204,1940,-17889,-14631.0,-4962
6996,-10476,-7020,-14535,10265.0,-4641
-12416,-16232,27852,-6164,3224.0,-14526
1116,-19044,13064,-20179,-11243.0,-4918
2360,-11384,3024,-12431,-599.0,-11265
7228,-14172,-2168,-16108,-2763.0,-8271
8548,-9520,-7312,-1597,-5392.0,-1320
9736,-10352,-10332,4761,-802.0,4293
7152,-8620,-5244,19101,2671.0,8071
6676,-14320,8560,16745,5767.0,17369
-10072,-22832,17288,-1307,8300.0,8613
-10412,-15628,12648,-15132,-13180.0,-16134
-1940,-8524,-2152,-13823,-29135.0,-19534
1976,-5940,5356,-1049,-1882.0,-4305
6252,-8548,-1432,22083,10510.0,14425
-8100,-11156,21700,32767,-4500.0,15376
-9096,-12864,22488,-4203,3030.0,5396
-13840,-23916,16476,-18101,-1526.0,-5674
-4796,-4908,10804,-2815,-33.0,-12229
-2364,-7592,1036,-2375,,5
3352,-14152,1828,-5336,2969.0,1386
2432,-13776,4244,-5867,9692.0,-1798
2008,-12596,396,3714,6894.0,4570
348,-6308,4840,11213,2091.0,9475
-4736,-6232,11828,10380,6239.0,6387
-18628,-15236,29616,20351,-3306.0,-4494
2028,-16680,-68,4950,4002.0,3599
-932,-5024,1872,13210,9228.0,7743
-2844,-9100,13880,5369,10456.0,7368
-11056,-10464,19088,8264,7268.0,7193
-5336,-8268,16268,-19918,8615.0,-10268
2996,-22328,6468,-16425,-10440.0,-8815
7820,-15672,-8188,-9219,-4268.0,-3402
7452,-10704,-5552,565,2509.0,1123
6856,-13376,-10976,5406,-2359.0,869
6616,-12144,-5108,13007,4187.0,5154
3568,-11148,2232,17602,8489.0,6375
-3184,-17708,16704,13817,970.0,10083
7804,-14428,-4936,-9224,-4311.0,-2244
9816,-9856,-4392,-3322,-3158.0,1688
9392,-11740,-9456,3337,-1176.0,1862
7664,-12068,-5868,11254,1017.0,3455
6336,-14812,-1224,19143,4261.0,11136
-9120,-21112,22208,-12368,-4759.0,4687
-3808,-12848,8704,-8206,9639.0,-1753
32,-14920,8492,582,-9585.0,2593
-1336,-9176,1900,-818,-23542.0,-4704
1684,-16396,3304,-1438,-1118.0,-1500
3444,-16500,1124,-3923,-381.0,502
2388,-14152,3496,3874,10249.0,2037
820,-9196,2436,-6943,-2452.0,-1947
2604,-19448,1008,-6783,8130.0,-3819
3016,-16504,1952,-1998,1257.0,-658
1480,-15136,1596,4885,6054.0,3823
1304,-6628,3232,11548,623.0,4485
-15748,-220,16024,17140,27556.0,4860
-10012,-12992,12396,8558,9772.0,-4640
-11868,-11376,15196,-20649,-13802.0,-9417
3372,-16484,9512,-19237,-6086.0,-16650
7132,-7332,-2304,-21594,1351.0,-17102
11248,-9168,-2824,-3365,-5790.0,2861
10508,-9552,-9044,6735,1706.0,1481
-13656,-15764,22248,-16985,-23518.0,-9714
2344,-19684,10068,-15475,-4328.0,-10308
260,-228,-388,-20322,-21332.0,-4209
3880,-15376,-10680,-8590,9005.0,948
5736,-12504,-11684,-413,378.0,1979
5020,-11352,-9404,11815,2309.0,1480
4408,-13464,-768,19473,6069.0,3741
2664,-8940,20456,32767,1382.0,5265
-11088,-13068,24704,-4936,14679.0,4252
-6384,-13064,12360,-12935,-2352.0,-3748
-9960,-14224,14980,-13758,-3994.0,-22235
-2512,-9196,2264,2016,-32768.0,-17350
2708,-10292,2040,-3933,-1988.0,-842
-1444,-15368,23528,6429,15272.0,8254
-10652,-19524,20636,-10086,7197.0,3610
-1200,-12272,7508,-18945,-7157.0,-14217
-284,-12100,16036,-326,1700.0,-3516
636,-11024,4536,-2183,-8151.0,-3745
2888,-15484,2500,-5433,-9977.0,840
3888,-17032,-476,-788,8116.0,-1723
2892,-14808,2764,2572,4185.0,2476
2288,-7840,1752,14852,1617.0,9191
-8964,-4600,11448,11308,21341.0,4227
-9480,-14824,15060,9019,-6013.0,10143
-14232,-5140,30316,-7246,-27503.0,-20
-3796,-7732,4236,-11792,8725.0,-6395
-760,-8336,8004,-875,-14845.0,-1647
612,-15068,-4228,-3706,-12650.0,-2758
2060,-17172,2948,-2258,5667.0,1253
3320,-16532,-3856,3019,-4290.0,993
1888,-9188,2824,4813,11522.0,6323
-2912,236,4336,19275,-930.0,9985
-8108,-4924,32767,8721,-8062.0,-5747
-7656,-5700,16524,-27830,-7996.0,-10929
7776,-24776,4320,-23747,-7408.0,-8042
5824,-5448,-1252,-18636,2819.0,-16243
1900,-16680,2028,-6297,2.0,-147
2300,-16428,256,285,3417.0,386
2252,-14308,4060,4396,4627.0,2192
92,-10816,2252,11139,6453.0,5555
-5132,-3372,11908,16647,14816.0,7325
-11056,-9244,21028,20855,11220.0,5887
-14312,-5244,25332,-8942,-27608.0,-7771
6744,-13480,12708,-23782,-1082.0,-375
2012,-11964,5088,-19279,-817.0,-14400
8736,-15820,-5452,-15122,-8995.0,-1045
7460,-12060,-3124,-6282,9655.0,-3145
